id;type;poi;name;lat;lon;city;citycode;context;importance
https://osm.org/node/11758738471;poi;playground;(Aire de jeux);48.9332856;2.2659902;Colombes;92025;Hauts-de-Seine, Île-de-France;0.03
https://osm.org/node/11758790988;poi;playground;(Aire de jeux);48.9308581;2.2722685;Colombes;92025;Hauts-de-Seine, Île-de-France;0.03
https://osm.org/node/11820124674;poi;community_centre;Espace Colbert (Foyer communal) | Espace Colbert (Foyer municipal) | Espace Colbert (Foyer rural) | Espace Colbert (Foyer) | Espace Colbert (Maison de quartier) | Espace Colbert (Salle communale) | Espace Colbert (Salle des fêtes) | Espace Colbert (Salle municipale) | Espace Colbert (Salle polyvalente);48.9186755;2.2281593;Colombes;92025;Hauts-de-Seine, Île-de-France;0.06
https://osm.org/node/11820124675;poi;kindergarten;(Crèche) | (Jardin d'enfant);48.9194361;2.228732;Colombes;92025;Hauts-de-Seine, Île-de-France;0.05
https://osm.org/node/11815348457;poi;bicycle_parking;(Parking à vélos);48.9224332;2.252668;Colombes;92025;Hauts-de-Seine, Île-de-France;0.02
https://osm.org/node/11830958292;poi;government;France Travail (Administration publique) | Pôle Emploi (Administration publique);48.916727;2.2523904;Colombes;92025;Hauts-de-Seine, Île-de-France;0.05
https://osm.org/node/11897207543;poi;clothes;Perle et Satin (Vêtements);48.9244641;2.2642939;Colombes;92025;Hauts-de-Seine, Île-de-France;0.04
https://osm.org/node/11909451077;poi;bakery;Maison Valmy (Boulangerie);48.9294068;2.2548881;Colombes;92025;Hauts-de-Seine, Île-de-France;0.04
https://osm.org/node/11926204860;poi;fitness_station;(Atelier de parcours de santé);48.9212206;2.247394;Colombes;92025;Hauts-de-Seine, Île-de-France;0.04
https://osm.org/node/11926204861;poi;fitness_station;(Atelier de parcours de santé);48.9211625;2.2473875;Colombes;92025;Hauts-de-Seine, Île-de-France;0.04
https://osm.org/node/11926204862;poi;fitness_station;(Atelier de parcours de santé);48.921261;2.2478467;Colombes;92025;Hauts-de-Seine, Île-de-France;0.04
https://osm.org/node/11926204863;poi;fitness_station;(Atelier de parcours de santé);48.9212521;2.2478995;Colombes;92025;Hauts-de-Seine, Île-de-France;0.04
https://osm.org/node/11926325142;poi;fitness_station;(Atelier de parcours de santé);48.921218;2.2478566;Colombes;92025;Hauts-de-Seine, Île-de-France;0.04
https://osm.org/node/11944115514;poi;level_crossing;(Passage à niveau);48.9261586;2.2429416;Colombes;92025;Hauts-de-Seine, Île-de-France;0.02
https://osm.org/node/11944115515;poi;level_crossing;(Passage à niveau);48.9264676;2.2439396;Colombes;92025;Hauts-de-Seine, Île-de-France;0.02
https://osm.org/node/11962923170;poi;car_repair;A+ Glass (Garage de réparation automobile) | A+ Glass (Garagiste);48.9290656;2.2549021;Colombes;92025;Hauts-de-Seine, Île-de-France;0.04
https://osm.org/node/11953520421;poi;level_crossing;(Passage à niveau);48.9310577;2.2551546;Colombes;92025;Hauts-de-Seine, Île-de-France;0.02
https://osm.org/node/11953520422;poi;level_crossing;(Passage à niveau);48.930493;2.2550957;Colombes;92025;Hauts-de-Seine, Île-de-France;0.02
https://osm.org/node/11953837533;poi;level_crossing;(Passage à niveau);48.9290625;2.2544941;Colombes;92025;Hauts-de-Seine, Île-de-France;0.02
https://osm.org/node/11953837534;poi;level_crossing;(Passage à niveau);48.9300734;2.2549955;Colombes;92025;Hauts-de-Seine, Île-de-France;0.02
https://osm.org/node/11953837535;poi;level_crossing;(Passage à niveau);48.9298826;2.2549185;Colombes;92025;Hauts-de-Seine, Île-de-France;0.02
https://osm.org/node/11953837536;poi;level_crossing;(Passage à niveau);48.9288706;2.2543862;Colombes;92025;Hauts-de-Seine, Île-de-France;0.02
https://osm.org/node/11936818878;poi;bicycle_parking;(Parking à vélos);48.9293815;2.2465633;Colombes;92025;Hauts-de-Seine, Île-de-France;0.02
https://osm.org/node/11936818879;poi;bicycle_parking;(Parking à vélos);48.9295379;2.2464855;Colombes;92025;Hauts-de-Seine, Île-de-France;0.02
https://osm.org/node/11936818880;poi;bicycle_parking;(Parking à vélos);48.9296912;2.2462568;Colombes;92025;Hauts-de-Seine, Île-de-France;0.02
https://osm.org/node/11969039917;poi;fitness_station;(Atelier de parcours de santé);48.9212359;2.2478794;Colombes;92025;Hauts-de-Seine, Île-de-France;0.04
https://osm.org/node/11980757059;poi;kindergarten;Crèche les Fauvettes | Crèche les Fauvettes (Jardin d'enfant);48.9281374;2.2520303;Colombes;92025;Hauts-de-Seine, Île-de-France;0.05
https://osm.org/node/11982973349;poi;parking_entrance;(Entrée de parking);48.9287832;2.2564384;Colombes;92025;Hauts-de-Seine, Île-de-France;0.01
https://osm.org/node/12049426715;poi;drinking_water;SNCF Gares & Connexions (Eau potable);48.9239764;2.2593831;Colombes;92025;Hauts-de-Seine, Île-de-France;0.02
https://osm.org/node/12079968641;poi;newsagent;Tabac du Valmy (Marchand de journaux);48.9335695;2.2557431;Colombes;92025;Hauts-de-Seine, Île-de-France;0.04
https://osm.org/node/12100970101;poi;drinking_water;Eau potable;48.9320909;2.2712885;Colombes;92025;Hauts-de-Seine, Île-de-France;0.02
https://osm.org/way/4017423;poi;hospital;Assistance publique - Hôpitaux de Paris (Hôpital) | Hôpital Louis Mourier;48.9249789;2.2362184;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/10701278;poi;yes;A 86 (Pont) | DIRIF (Pont);48.9314786;2.2454435;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/10701321;poi;yes;A 86 (Pont) | DIRIF (Pont);48.930417;2.2431263;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/10701502;poi;yes;A 86 (Pont) | DIRIF (Pont);48.9339429;2.254627;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/13857789;poi;yes;D 992 (Pont) | Pont de Charlebourg;48.9087579;2.2369362;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/13859274;poi;yes;Pont du Commerce;48.9103101;2.2415998;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/10527845;poi;yes;(Pont);48.9243468;2.2315285;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/10528132;poi;parking;(Parking);48.9308322;2.2418328;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/23275544;poi;yes;334000 (Pont) | Ligne de Paris Saint-Lazare à Mantes-Station par Conflans-Sainte-Honorine (Pont) | SNCF Réseau (Pont);48.9346789;2.2623077;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/24515849;poi;yes;A 86 (Pont) | DIRIF (Pont);48.9339689;2.2555519;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/27464654;poi;footway;Coulée Verte (Chemin piéton);48.9202563;2.2611367;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/27794598;poi;yes;Rue Henry Litolff (Pont);48.9139505;2.2615623;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/27794600;poi;yes;(Pont);48.9140101;2.2591786;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/27794738;poi;yes;D 106 (Pont) | Pont de la Puce;48.913378;2.2533229;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/27795261;poi;yes;Pont Vico;48.9202646;2.2628407;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/27818035;poi;yes;D 992 (Pont) | Pont de Bezons;48.9200174;2.2213887;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/28004272;poi;yes;Passerelle des Vallées (Pont);48.913999;2.2575536;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/33141370;poi;playground;(Aire de jeux);48.9250296;2.2295468;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/39244248;poi;footway;Avenue Charlotte (Chemin piéton);48.9251422;2.2509467;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/39245149;poi;sports_centre;Stade Départemental Yves du Manoir (Centre sportif);48.9301972;2.2493362;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/40723383;poi;yes;(Pont);48.9351139;2.2588772;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/43388059;poi;school;Collège Marguerite Duras (École);48.9181732;2.2330361;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/43388181;poi;school;Collège Jean-Baptiste Clément (École);48.9318524;2.2584779;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/43445562;poi;school;Lycée général et technologique Guy de Maupassant (École);48.9288425;2.2417587;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/43541439;poi;footway;Passage Jacques Prévert (Chemin piéton);48.9223294;2.2517647;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/43542329;poi;yes;Rue Saint-Vincent (Pont);48.921092;2.2610425;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/43558285;poi;park;Parc Communal Caillebotte;48.9314083;2.2702184;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/54179204;poi;cemetery;Cimetière de La Cerisaie;48.9106406;2.2303801;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/54179280;poi;park;Prairie du Moulin Joly (Parc);48.9270882;2.2379653;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/62233194;poi;allotments;(Jardins familiaux);48.9350995;2.247283;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/62248597;poi;allotments;(Jardins familiaux);48.9331028;2.2484808;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/62248637;poi;commercial;Parc Kléber Colombes (Zone tertiaire);48.9351437;2.2545299;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/62263962;poi;school;Collège Moulin Joly (École);48.9288328;2.2429865;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/67333387;poi;3;Ancienne église Saint-Pierre-Saint-Paul (Monument) | Ancienne église Saint-Pierre-Saint-Paul (Patrimoine national);48.9234022;2.2526592;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/67412895;poi;supermarket;Carrefour (Supermarché) | Carrefour City (Supermarché);48.9236142;2.257972;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/67412921;poi;bank;Société Générale (Banque);48.9236946;2.2576679;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/67412938;poi;restaurant;Five Pizza Original (Restaurant);48.9239063;2.2574547;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/78086220;poi;social_facility;Résidence Marcelle Devaux (Service social);48.9329905;2.263458;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/78086237;poi;place_of_worship;Église Saint Mina et Saint Mercure (Lieu de culte);48.9318882;2.2632948;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/78086250;poi;supermarket;Centre Commercial E. Leclerc (Supermarché) | E. Leclerc (Supermarché);48.9322271;2.2684298;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/78086371;poi;kindergarten;Crèche Jean-Jacques Rousseau | Crèche Jean-Jacques Rousseau (Jardin d'enfant);48.9318106;2.2626563;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/78086416;poi;fast_food;Monarch (Fast food) | Monarch (Restauration rapide);48.9345276;2.2632592;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/77527619;poi;sports_centre;Piscine olympique de Colombes (Centre sportif);48.9262543;2.2318793;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/77527622;poi;sports_centre;(Centre sportif);48.9283996;2.2356254;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/77527627;poi;sports_centre;Patinoire Olympique Philippe Candeloro (Centre sportif);48.9272254;2.2343342;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/77532373;poi;place_of_worship;Chapelle Saint-Bernard (Lieu de culte);48.9265819;2.2433473;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/77532394;poi;social_facility;Résidence La Tour d'Auvergne (Service social);48.9279023;2.2435425;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/77532512;poi;3;SIAAP Seine centre (Monument) | SIAAP Seine centre (Patrimoine national) | Usine élévatrice des eaux (Monument) | Usine élévatrice des eaux (Patrimoine national);48.9317214;2.2446428;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/77532528;poi;restaurant;Restaurant d'entreprise;48.9318935;2.2428103;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/77532613;poi;school;École maternelle La Tour d'Auvergne;48.9272578;2.2416328;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/77532686;poi;school;École élémentaire La Tour d'Auvergne;48.9278348;2.2423621;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/78269502;poi;school;Institution Jeanne d'Arc (École);48.9255197;2.2520651;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/78269508;poi;convenience;Franprix (Épicerie);48.9278034;2.2541211;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/78269900;poi;car;Automobiles du Château (Concession automobile) | Automobiles du Château (Concessionnaire) | Condor Automobiles (Concession automobile) | Condor Automobiles (Concessionnaire);48.9285417;2.2537876;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/78269962;poi;footway;Rue Alice Servière (Chemin piéton);48.9273615;2.2534556;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/78270597;poi;school;Collège Gay Lussac (École);48.9250623;2.2487438;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/78270936;poi;convenience;8 à Huit (Épicerie);48.9264668;2.2535862;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/77699924;poi;school;Groupe Scolaire Charles Péguy (École);48.9224305;2.2314137;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/77700571;poi;college;Institut de formation en soins infimiers (Établissement d'enseignement supérieur);48.9260308;2.2358475;Colombes;92025;Hauts-de-Seine, Île-de-France;
https://osm.org/way/77701137;poi;convenience;Shell Select (Épicerie);48.9252071;2.2339234;Colombes;92025;Hauts-de-Seine, Île-de-France;
